funded_amnt,funded_amnt_inv,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,last_pymnt_d,,last_pymnt_amnt,acc_now_delinq,delinq_amnt,pub_rec_bankruptcies,tax_liens,disbursement_method,debt_settlement_flag,lable
24250,24250,1,0.19,889.28,5,4,55000,3,1,1,3,1,15.21,0,31837,1,8,0,7832,0.73,16,1,32056.46996,32056.47,24250,7806.47,42005,115,108.49,0,0,0,0,1,1,0
24250,24250,2,0.18,610.27,10,1,80000,3,1,1,2,2,16.45,0,31382,1,16,0,39285,0.54,53,1,36615.57994,36615.58,24250,12365.58,42644,116,609.65,0,0,0,0,1,1,0
24250,24250,2,0.17,609.09,6,1,50000,3,1,1,3,10,17.02,0,36312,0,11,0,19602,0.81,45,1,35855.22993,35855.23,24250,11605.23,42217,115,7865.19,0,0,0,0,1,1,0
24250,23975,2,0.13,551.64,10,1,62544,3,1,1,2,2,12.97,0,35582,0,9,0,29841,0.42,32,1,26730.07448,26426.95,24250,2480.07,41061,112,21773.85,0,0,0,0,1,1,0
24250,22224.95903,2,0.13,551.64,10,1,180000,3,1,1,3,1,9.43,0,36130,0,6,0,39818,0.83,22,1,33098.22995,29605.95,24250,8848.23,42583,116,551.47,0,0,0,0,1,1,0
16900,16875,2,0.21,453.6,5,1,58000,3,1,1,3,8,21.5,1,35247,2,12,0,2931,0.18,23,1,27171.03213,27130.84,16900,10248.35,42583,116,268.55,0,0,0,0,1,1,0
24250,8225,2,0.13,551.64,0,1,100000,3,1,1,15,9,19.86,0,29037,0,19,0,69005,0.23,33,1,33098.22996,11226.1,24250,8848.23,42552,116,551.47,0,0,0,0,1,1,0
24250,24225,2,0.12,539.31,2,5,55000,3,1,1,3,2,22.91,0,36192,0,5,0,20705,0.87,10,1,32358.21796,32324.86,24250,8108.22,42552,116,538.92,0,0,0,0,1,1,0
24250,23975,2,0.18,616.72,5,1,48504,3,1,1,3,11,22.17,0,37469,0,7,0,15304,0.83,12,1,37002.66992,36583.05,24250,12752.67,42522,116,616.19,0,0,0,0,1,1,0
24250,24250,2,0.13,546.94,0,1,54000,3,1,1,5,4,16.71,0,37043,0,7,0,3443,0.14,22,1,3281.64,3281.64,1797.83,1480.99,40756,111,546.94,0,0,0,0,1,1,1
24250,24225,1,0.16,852.8,2,1,120000,3,1,1,7,12,14.65,0,34851,2,21,0,15447,0.46,30,1,29587.64022,29557.14,24250,5337.64,41244,112,11724.8,0,0,0,0,1,1,0
24250,24225,1,0.16,857.36,10,1,60996,3,1,1,3,8,17.41,1,34912,0,6,0,28712,0.94,24,1,30907.58553,30875.72,24250,6614.72,41699,114,905.82,0,0,0,0,1,1,0
24250,22975,2,0.19,624,2,5,60000,3,1,1,3,11,22.74,0,38169,1,13,0,14392,0.92,27,1,27493.00717,26047.5,24250,3243.01,40848,111,22510.66,0,0,0,0,1,1,0
18875,18850,2,0.17,473.47,2,4,48000,3,1,1,2,10,16.35,0,27576,1,7,1,21969,0.94,10,1,28407.96997,28370.34,18875,9532.97,42370,116,473.24,0,0,1,0,1,1,0
24250,23999.19159,2,0.19,622.94,5,5,60142,3,2,1,3,12,14.71,0,32082,0,3,0,32869,0.94,6,1,37327.0599,36858.48,24250,13077.06,42278,115,244.48,0,0,0,0,1,1,0
24250,24125,2,0.17,598.65,7,5,53964,3,2,1,3,2,11.47,0,37895,1,7,0,13528,0.7,30,1,26218.32774,26083.18,24250,1968.33,40725,111,19.36,0,0,0,0,1,1,0
17675,17431.82356,2,0.12,395.23,10,1,70000,3,2,1,2,10,23.79,0,33025,2,6,0,31061,0.69,25,1,22425.16332,22043.93,17675,4750.16,41548,113,9425.21,0,0,0,0,1,1,0
15025,14975,2,0.13,338.88,1,1,50000,2,2,1,3,9,11.16,0,35582,1,7,0,16437,0.93,19,1,3086.04,3075.84,1500.29,1584.92,40848,111,125.77,0,0,0,0,1,1,1
24250,23875,2,0.1,510.72,8,1,74496,3,2,1,3,9,12.45,0,35916,0,6,0,5784,0.5,20,1,6128.64,6033.95,3962.19,2157.93,40878,111,510.72,0,0,0,0,1,1,1
15125,14586.23965,2,0.14,349.75,0,1,97000,3,2,1,3,8,17.91,0,35400,1,4,0,25557,0.91,18,1,13650.72,12822.62,1465.75,1319.45,40725,111,349.75,0,0,0,0,1,1,1
18775,18775,1,0.09,596,10,1,95004,3,2,1,3,9,15.97,0,32568,1,8,0,52268,0.75,16,1,21457.10639,21457.11,18775,2682.11,41579,113,630.73,0,0,0,0,1,1,0
14750,14655.86662,2,0.1,313.33,7,1,55000,3,2,1,7,4,15.51,1,33178,0,15,0,14611,0.3,47,1,18815.00699,18681.94,14750,4049.34,42309,115,312.86,0,0,0,0,1,1,0
14925,14925,1,0.06,455.2,0,1,130000,3,2,1,5,12,8.21,0,33329,0,16,0,13862,0.15,42,1,16387.69079,16387.69,14925,1462.69,41579,113,463.54,0,0,0,0,1,1,0
15100,14769.69009,2,0.07,298.36,4,1,107400,3,2,1,2,4,23.56,0,32021,1,15,0,66805,0.65,34,1,17901.40966,17450,15100,2801.41,42309,115,298.16,0,0,0,0,1,1,0
24250,24125,1,0.13,812.54,3,5,36000,3,2,1,3,2,12.8,0,36586,0,7,0,13593,0.98,14,1,29413.52077,29261.9,24250,5052.26,41609,113,124.09,0,0,0,0,1,1,0
17775,17725,2,0.18,453.02,1,5,50004,2,2,1,3,4,17.42,0,37895,0,5,0,4258,0.77,9,1,4727.18,4713.89,2188.41,2524.85,40787,111,453.02,0,0,0,0,1,1,1
15675,14302.8874,2,0.07,309.72,10,4,50000,3,2,1,2,4,21.31,0,31079,0,11,0,26260,0.47,33,1,18574.26999,16676.49,15675,2899.27,42217,115,1242.61,0,0,0,0,1,1,0
16125,3197.885872,2,0.07,318.62,10,1,42000,3,2,1,5,2,6.23,0,36982,0,6,0,8812,0.26,19,1,13256.51,2613.46,9618.11,2754.22,41699,114,338.58,0,0,0,0,1,1,1
15200,14492.27929,2,0.1,325.66,0,1,60000,3,2,1,15,8,13,0,38596,1,5,0,10307,0.52,13,1,19035.82261,17898.35,15200,3835.83,41730,114,6032.01,0,0,0,0,1,1,0
24250,22006.03545,2,0.07,479.16,3,1,75000,3,2,1,5,13,14.08,0,36770,3,8,0,0,0,26,1,28696.18,25592.63,24250,4446.18,42125,115,3309.97,0,0,0,0,1,1,0
24250,11950.00233,2,0.1,510.72,4,1,65004,3,2,1,3,2,15.38,0,36342,1,14,0,11305,0.37,21,1,2580.36,1270.75,955.68,575.04,40575,111,510.72,0,0,0,0,1,1,1
15050,14887.72115,1,0.11,493.58,1,5,32004,1,2,1,3,4,9.86,1,31138,0,5,0,7130,0.4,20,1,17724.30995,17507.3,15050,2674.31,41456,113,2475.68,0,0,0,0,1,1,0
24250,23793.76618,2,0.11,533.2,1,1,95000,3,2,1,3,4,14.37,0,32478,0,14,0,28263,0.38,45,1,7464.8,7010.8,4469.93,2993.18,40909,112,27.86,0,0,0,0,1,1,1
24250,24250,1,0.16,847.54,8,5,93000,3,2,1,3,10,23.06,0,34335,0,6,0,20764,0.88,33,1,30513.443,30513.44,24250,6263.44,41548,113,895.64,0,0,0,0,1,1,0
24250,24000,1,0.11,795.3,10,1,140000,3,2,1,3,2,7.49,0,36039,0,10,0,40175,0.77,53,1,27790.72413,27504.22,24250,3540.72,41091,112,11938.57,0,0,0,0,1,1,0
24250,23992.30049,2,0.16,595.53,8,5,60000,3,2,1,13,4,10.94,0,36982,0,5,0,4993,0.46,12,1,31090.9,30597.41,19127.82,11199.7,42036,115,600,0,0,0,0,1,1,1
24250,24025,1,0.11,791.05,10,1,108000,3,2,1,3,8,16.12,0,33451,2,8,0,33308,0.63,25,1,27860.67615,27602.18,24250,3610.68,41153,112,10491.41,0,0,0,0,1,1,0
24250,23681.99586,2,0.11,533.2,1,5,145000,2,2,1,3,4,13.94,0,35370,1,7,0,26779,0.5,25,1,31973.79998,31046.03,24250,7723.8,42186,115,2159.19,0,0,0,0,1,1,0
24250,22975,2,0.18,610.01,4,1,92004,3,2,1,3,10,13.04,0,34547,3,9,0,17535,0.8,35,1,24956.52553,23644.4,24250,706.53,40544,111,6.21,0,0,0,0,1,1,0
18675,18069.05509,2,0.18,469.77,3,5,142500,3,2,1,3,4,16.41,0,35400,0,14,0,41830,0.79,24,1,22899.54918,21579.79,18675,4224.55,40940,112,15398.15,0,0,0,0,1,1,0
16750,16545.29126,1,0.11,552.27,8,4,59004,3,2,1,3,11,16.66,0,36342,0,9,0,30034,0.68,17,1,19486.98621,19210.64,16750,2736.99,41153,112,6814.25,0,0,0,0,1,1,0
24250,23987.4219,2,0.18,610.01,10,4,75000,3,2,1,3,9,14.29,1,35278,2,10,0,6210,0.54,29,1,35948.65882,35382.71,24250,11698.66,41883,114,7310.77,0,0,0,0,1,1,0
15200,14938.69386,2,0.14,353.52,7,1,105996,1,2,1,13,2,12.52,0,37987,2,5,0,5385,0.42,15,1,21211.18513,20740.25,15200,6011.19,42248,115,362.88,0,0,0,0,1,1,0
24250,24200,2,0.18,610.01,10,1,75000,3,2,1,3,2,13.6,0,35855,1,17,0,28432,0.6,31,1,36630.81778,36555.29,24250,12352.66,42278,115,55.91,0,0,0,0,1,1,0
24250,23711.34232,1,0.1,786.82,2,1,150000,3,2,1,3,9,6.18,0,33329,0,9,0,33215,0.59,18,1,27107.79443,26460.65,24250,2857.79,40969,112,28.12,0,0,0,0,1,1,0
24250,23997.91965,1,0.11,791.05,10,1,41004,3,2,1,10,1,16.59,0,32843,0,5,0,12559,0.7,19,1,26349.45279,26049.47,24250,2099.45,40756,111,18457.99,0,0,0,0,1,1,0
24250,23575.11517,1,0.14,828.58,2,5,60000,3,2,1,3,9,11.78,0,36861,2,3,0,24656,0.78,21,1,12428.7,12091.34,8874.28,3551.86,40909,112,27.45,0,0,0,0,1,1,1
24250,23727.4981,2,0.11,533.2,2,5,119976,3,2,1,15,8,5.24,0,35947,0,7,0,5041,0.17,15,1,31981.49997,31225.88,24250,7731.5,42186,115,1659.84,0,0,0,0,1,1,0
21350,20740.69539,2,0.14,496.56,7,5,80004,3,2,1,8,12,20.46,0,33270,0,6,0,34732,0.91,23,1,27967.03406,26851.2,21350,6617.03,41426,113,11594.9,0,0,0,0,1,1,0
20950,20652.076,2,0.16,514.49,4,1,107496,3,2,1,2,8,23.91,0,22951,0,19,0,39458,0.82,38,1,29983.94485,29434.6,20950,9033.94,41730,114,7898.17,0,0,0,0,1,1,0
24250,23424.13,1,0.13,819.77,4,5,148716,3,2,1,3,4,3.57,0,36708,0,4,0,21665,0.72,13,1,28942.70506,27943.37,24250,4692.71,41183,112,9288.34,0,0,0,0,1,1,0
24250,24140.20531,2,0.11,533.2,10,4,40000,2,2,1,3,4,18.72,0,33909,0,7,0,4210,0.5,61,1,27228.12965,27072.02,24250,2978.13,40817,111,20320.45,0,0,0,0,1,1,0
24250,24200,2,0.18,610.01,6,1,66840,3,2,1,3,14,16.82,0,36161,1,10,0,21778,0.73,37,1,24704.73,24653.85,6191.42,6618.35,41061,112,58.8,0,0,0,0,1,1,1
24250,24125,1,0.11,795.3,10,1,92004,3,2,1,9,1,22.25,0,34090,0,16,0,17611,0.37,46,1,28632.73804,28485.15,24250,4382.74,41487,113,887.61,0,0,0,0,1,1,0
24250,24150,2,0.13,554.63,2,5,55000,3,2,1,2,2,22.52,0,35370,0,14,0,33643,0.47,30,1,31192.71418,31064.08,24250,6942.71,41548,113,808.28,0,0,0,0,1,1,0
24250,23837.92086,2,0.11,533.2,10,1,62000,3,2,1,3,13,23.17,0,31048,1,21,0,25835,0.34,44,1,32012.81653,31409.27,24250,7762.82,42217,115,502.94,0,0,0,0,1,1,0
24250,23700,2,0.14,559.37,9,1,125000,3,2,1,3,6,12.8,0,35735,2,14,0,17667,0.39,43,1,33453.15994,32694.43,24250,9203.16,42036,115,3855.16,0,0,0,0,1,1,0
20600,20575,2,0.14,475.18,10,1,71376,3,2,1,3,4,23.81,0,34151,3,7,0,33972,0.54,25,1,28510.03997,28475.44,20600,7910.04,42186,115,519.33,0,0,0,0,1,1,0
24250,19851.44523,2,0.14,559.37,5,5,46560,3,2,1,6,11,18.97,0,37834,0,5,0,9010,0.43,10,1,31750.42,24079.37,22033.33,9254.41,42064,115,1706.08,0,0,0,0,1,1,1
15025,13725,1,0.19,553.88,1,4,300000,3,2,1,5,8,9.61,1,32752,2,5,0,51911,0.93,34,1,15268.82,13947.78,15025,243.82,40391,110,15269.61,0,0,0,0,1,1,0
24250,24205.4925,2,0.13,554.63,6,5,101004,3,2,1,3,8,21.21,0,36495,0,9,0,39107,0.77,17,1,33302.82995,33222.89,24250,9027.4,42217,115,579.03,0,0,0,0,1,1,0
24250,24125,2,0.12,537.72,10,4,56000,3,2,1,3,9,19.93,0,35855,1,15,0,39981,0.49,25,1,30911.19399,30751.86,24250,6661.2,41487,113,11584.07,0,0,0,0,1,1,0
24250,23475,1,0.1,786.82,10,1,126696,3,2,1,3,9,11.64,0,25750,0,19,0,19518,0.23,33,1,28327.5224,27422.21,24250,4077.52,41456,113,813.98,0,0,0,0,1,1,0
15125,15008.2721,2,0.12,335.38,2,4,182496,2,2,1,7,9,4.73,0,33664,2,5,0,0,0,30,1,19299.86072,19112.84,15125,4174.86,41548,113,5690.8,0,0,0,0,1,1,0
14750,11700,1,0.18,530,10,5,68400,3,2,1,3,12,22.51,1,33848,1,21,0,51287,0.62,31,1,19088.27792,15141.21,14749.99,4338.28,41487,113,521.17,0,0,0,0,1,1,0
17275,17251.55581,1,0.15,596.48,3,1,92004,3,2,1,3,12,11.36,0,34121,0,12,0,42906,0.69,32,1,21474.9216,21440.52,17275,4199.92,41426,113,630.2,0,0,0,0,1,1,0
15000,14905.07079,2,0.16,367.33,9,1,65004,3,2,1,3,8,22.13,0,35612,1,18,0,21394,0.47,30,1,15960.43,15779.66,2693.03,2807.77,40787,111,367.33,0,0,0,0,1,1,1
16275,16180.37045,2,0.17,406.15,10,5,114773.98,3,2,1,3,8,7.78,2,32813,0,10,0,20270,0.49,15,1,24368.07998,24166.12,16275,8093.08,42156,115,430.98,0,0,0,0,1,1,0
24250,15439.06,1,0.14,831.41,10,1,128004,3,2,1,3,4,12.91,0,33390,0,17,0,96799,0.87,23,1,5819.87,4049.81,3941.2,1870.97,40544,111,831.41,0,0,0,0,1,1,1
15925,15830.7,1,0.1,515.73,6,1,48000,3,2,1,3,1,19.85,0,35735,0,7,0,15538,0.51,27,1,18566.80468,18453.48,15925,2641.81,41395,113,567.54,0,0,0,0,1,1,0
24250,23095.14,1,0.11,798.1,10,1,77052,3,2,1,3,14,11.23,0,34366,1,14,0,19225,0.34,48,1,27655.02148,26198.47,24250,3405.02,40969,112,3113.21,0,0,0,0,1,1,0
24250,22191.93,1,0.11,793.83,3,5,87000,3,2,1,3,3,23.03,0,35704,0,11,0,48466,0.61,48,1,28578.37125,25794.31,24249.99,4328.38,41395,113,833.39,0,0,0,0,1,1,0
24250,23100,1,0.11,789.58,5,1,90000,3,2,1,7,14,8.37,0,33025,0,7,0,16000,0.57,24,1,25271.91622,24073.46,24249.99,1021.93,40452,110,22117.96,0,0,0,0,1,1,0
24250,24006.3496,1,0.16,849.02,9,5,83004,1,2,1,3,4,11.84,0,37257,1,7,0,6873,0.86,14,1,30565.41913,30222.4,24250,6315.42,41395,113,901.2,0,0,0,0,1,1,0
24250,22222.81727,1,0.11,798.1,1,1,127000,1,2,1,3,2,17.53,0,33359,4,14,0,18380,0.56,34,1,30018.24682,27537.61,24249.99,5768.25,41760,114,2432.7,0,0,0,0,1,1,0
24250,23975,1,0.15,835.78,10,1,155000,3,2,1,3,8,7.52,1,30407,0,12,0,24282,0.34,39,1,30030.10974,29689.56,24250,5780.11,41275,113,3312.75,0,0,0,0,1,1,0
24250,24250,1,0.18,871.35,4,4,80000,3,2,1,3,9,17.46,0,34516,0,8,0,30011,0.75,26,1,26870.79454,26870.79,24250,2620.79,40513,110,20784.63,0,0,0,0,1,1,0
24250,24150,1,0.15,835.78,10,5,140000,3,2,1,3,2,15.83,0,35704,1,14,0,14786,0.77,27,1,30089.49097,29965.41,24250,5839.49,41365,113,871.03,0,0,0,0,1,1,0
24250,23250,1,0.11,789.58,2,1,120000,3,2,1,7,1,0.88,0,34304,0,6,0,358,0.01,24,1,28426.50743,27254.28,24250,4176.51,41365,113,830.52,0,0,0,0,1,1,0
24250,24250,1,0.14,831.39,10,1,198000,3,2,1,3,2,12.92,0,32905,0,13,0,21515,0.64,31,1,29931.4899,29931.49,24250,5681.49,41365,113,901.66,0,0,0,0,1,1,0
24250,22175,1,0.11,789.58,1,5,62500,3,2,1,13,13,14.9,0,32933,1,14,0,3805,0.13,29,1,25271.93891,23109.5,24250,1021.94,40452,110,7.98,0,0,0,0,1,1,0
24250,24000,1,0.14,827.02,2,5,306000,3,2,1,3,8,10.32,0,37226,0,12,0,31296,0.84,34,1,29812.69368,29505.35,24250,5523.73,41395,113,40.61,0,0,0,0,1,1,0
24250,24050,1,0.11,798.1,1,5,115200,3,2,1,2,8,13.19,0,34060,0,9,0,26558,0.7,22,1,28732.80207,28495.83,24250,4482.8,41365,113,830.14,0,0,0,0,1,1,0
24250,23523.15554,1,0.18,871.35,1,5,90000,1,2,1,10,2,18.91,0,30895,0,4,0,41487,0.97,19,1,30930.68419,29874.38,24249.98,6680.71,41091,112,7444.37,0,0,0,0,1,1,0
24250,21500,1,0.11,789.58,3,1,113200,3,2,1,10,8,0.28,0,33178,0,6,0,633,0.01,14,1,27901.38218,24737.32,24250,3651.39,40969,112,9766.75,0,0,0,0,1,1,0
24250,23647.84115,1,0.13,813.99,4,5,68375,1,2,1,4,11,21.13,0,35947,2,12,0,32628,0.62,35,1,27925.38541,27127.02,24249.99,3675.39,40787,111,46.92,0,0,0,0,1,1,0
24250,23620.49803,1,0.15,844.59,10,1,98000,1,2,1,3,2,19,1,34851,2,10,0,14206,0.56,15,1,30406.935,29545.13,24250,6156.93,41306,113,853.62,0,0,0,0,1,1,0
24250,24163.33395,1,0.16,849.02,6,5,103000,3,2,1,2,12,16.9,0,32568,0,11,0,66520,0.91,27,1,30532.50147,30421.54,24250,6282.5,41244,112,2546.99,0,0,0,0,1,1,0
24250,24000,1,0.11,798.1,2,1,124000,1,2,1,3,9,13.73,0,35125,0,11,0,28237,0.6,31,1,28576.55435,28281.95,24250,4326.56,41122,112,5450.47,0,0,0,0,1,1,0
24250,24150,1,0.16,848.42,4,5,105000,1,2,1,3,9,1.1,0,35796,0,3,0,2883,0.31,9,1,27763.57319,27649.08,24250,3513.57,40664,111,12907.43,0,0,0,0,1,1,0
24250,23822.13485,1,0.13,811.56,3,5,287000,1,2,1,3,4,13.89,0,35004,2,15,0,43922,0.66,39,1,29216.36222,28650.05,24249.99,4966.37,41306,113,845.25,0,0,0,0,1,1,0
24250,24200,1,0.13,815.61,1,5,100000,1,2,1,3,9,13.52,0,37226,0,13,0,28056,0.57,23,1,29296.8931,29236.49,24250,5046.89,41306,113,612.4,0,0,0,0,1,1,0
24250,24200,1,0.16,848.42,7,5,80000,1,2,1,3,4,23.08,0,32325,1,5,0,46563,0.95,14,1,30244.85807,30182.5,24250,5994.86,41122,112,30.02,0,0,0,0,1,1,0
24250,24245.4304,1,0.16,848.42,10,5,88066,1,2,1,3,2,15.72,0,36373,0,9,1,31710,0.94,21,1,29851.84751,29844.89,24250,5601.85,40969,112,9503.35,0,0,0,0,1,1,0
24250,24125,1,0.11,799.49,10,4,142000,1,2,1,5,8,1.27,0,34516,2,6,0,7345,0.17,17,1,24709.72993,24582.36,24250,459.73,40269,110,23913.24,0,0,0,0,1,1,0
24250,23249.99522,1,0.13,815.61,1,5,135000,1,2,1,3,2,15.84,0,34182,0,7,0,26215,0.95,32,1,29371.40421,28087.43,24249.99,5121.42,41275,113,835.8,0,0,0,0,1,1,0
24250,24225,1,0.11,799.49,1,5,125000,3,2,1,3,4,10.41,0,35796,1,8,0,9474,0.21,33,1,28590.23937,28560.76,24249.99,4340.24,41091,112,3553.86,0,0,0,0,1,1,0
24250,24200,1,0.15,844.28,9,1,60000,1,2,1,3,2,19.88,0,35339,2,12,0,31756,0.8,35,1,30383.13602,30320.49,24249.98,6133.16,41244,112,1686.5,0,0,0,0,1,1,0
24250,24225,1,0.15,840.15,1,4,61547,3,2,1,3,2,20.16,0,36495,3,4,0,21111,0.76,22,1,30245.74345,30214.56,24250,5995.75,41275,113,871.1,0,0,0,0,1,1,0
24250,24075,1,0.12,807.53,8,4,68000,1,2,1,3,8,18.67,0,34608,0,14,0,63437,0.65,45,1,29071.77773,28861.98,24250,4821.78,41275,113,830.54,0,0,0,0,1,1,0
24250,23844.35579,1,0.12,807.53,3,1,130000,1,2,1,3,2,14.77,0,32660,0,13,0,27947,0.25,39,1,28141.5935,27620.39,24250,3891.59,40848,111,32.08,0,0,0,0,1,1,0
24250,24144.60682,1,0.12,803.5,1,5,144000,1,3,1,7,2,4.79,0,37469,1,10,0,2097,0.12,14,1,28424.63588,28300.04,24250,4174.64,40940,112,9175.96,0,0,0,0,1,1,0
24250,24125,1,0.12,803.5,8,4,102000,3,3,1,3,9,3,0,33848,0,8,0,5444,0.1,15,1,28507.1426,28360.2,24250,4257.14,41000,112,60.31,0,0,0,0,1,1,0
24250,23200,1,0.12,807.53,0,4,60000,1,3,1,3,9,21.9,0,31533,1,15,0,100842,0.34,33,1,24972.18445,23890.93,24250,722.18,40269,110,23359.87,0,0,0,0,1,1,0
24250,24125,1,0.13,811.56,1,5,89908,3,3,1,3,2,11.41,0,36192,1,6,0,7404,0.55,10,1,29216.79188,29066.19,24250,4966.8,41244,112,864.02,0,0,0,0,1,1,0
24250,23652.23129,1,0.15,844.28,7,5,80000,3,3,1,3,8,24.3,0,35855,0,13,0,26324,0.87,25,1,30395.07968,29583.98,24250,6145.08,41244,112,857.9,0,0,0,0,1,1,0
24250,24080.5221,1,0.15,840.15,10,1,67000,1,3,1,3,8,21.74,0,31959,0,15,0,43703,0.78,33,1,30244.9623,30030.2,24250,5994.96,41244,112,883.36,0,0,0,0,1,1,0
24250,22828.25,1,0.12,807.53,10,4,54578,3,3,1,3,12,17.41,0,36008,0,8,0,28559,0.73,14,1,16300.56,15985.46,11847.71,3892.65,40787,111,416.53,0,0,0,0,1,1,1
24250,23985.41499,1,0.12,807.53,10,1,106925,3,3,1,3,2,17.65,0,30773,0,16,0,81940,0.35,27,1,28785.60673,28467.06,24249.99,4535.61,41000,112,7004.88,0,0,0,0,1,1,0
24250,23811.2418,1,0.13,811.56,10,4,225000,1,3,1,5,9,12.7,0,31138,1,10,0,121563,0.27,22,1,29216.04407,28683.29,24249.99,4966.05,41244,112,866.51,0,0,0,0,1,1,0
24250,23955.01931,1,0.12,803.5,1,5,168000,1,3,1,3,9,11.42,0,34790,0,6,0,55622,0.4,16,1,27786.2346,27444.73,24249.99,3536.24,40756,111,60.02,0,0,0,0,1,1,0
24250,23615.45782,1,0.13,811.56,5,4,101000,1,3,1,3,10,14.3,0,35612,0,5,0,33098,0.84,18,1,29216.05235,28402.97,24250,4966.05,41244,112,860.81,0,0,0,0,1,1,0
24250,23695.34606,1,0.13,811.56,10,1,140000,1,3,1,3,11,20.28,0,34731,1,15,0,60713,0.63,30,1,27565.43185,26851.26,24249.99,3315.44,40634,111,15409.47,0,0,0,0,1,1,0
24250,23630.83,1,0.14,827.82,10,5,130000,1,3,1,5,14,2.06,0,30317,5,3,0,6834,0.3,7,1,19678.04,19454.02,14290.46,4730.8,40848,111,1697.03,0,0,0,0,1,1,1
24250,24082.80132,1,0.15,844.28,9,4,127500,1,3,1,3,2,9.71,0,32964,0,13,0,31525,0.76,32,1,30021.93789,29811,24249.99,5771.94,40969,112,7235.39,0,0,0,0,1,1,0
24250,23556.35674,1,0.11,799.49,0,1,200000,1,3,1,3,9,5.18,0,27426,3,11,0,2574,0.08,24,1,28782.30064,27898.02,24250,4532.3,41214,112,844.18,0,0,0,0,1,1,0
24250,24014.39379,1,0.13,815.61,10,5,168750,3,3,1,10,4,13.7,0,34820,0,9,0,44889,0.74,31,1,29361.77168,29075.06,24250,5111.77,41214,112,830.7,0,0,0,0,1,1,0
24250,24119.26373,1,0.16,852.57,1,5,120000,3,3,1,3,2,18.08,0,36069,0,30,0,12067,0.21,56,1,10025.7,9964.33,5606.05,4416.96,40634,111,251.94,0,0,0,0,1,1,1
24250,24161.05778,1,0.12,807.53,10,4,70000,1,3,1,5,8,10.29,0,35431,0,4,0,1026,0.15,14,1,29070.73016,28959.22,24249.99,4820.74,41214,112,828.3,0,0,0,0,1,1,0
24250,23575,1,0.15,844.28,2,5,136000,1,3,1,3,6,5.99,0,36161,0,6,0,6548,0.63,9,1,7644.08,7431.27,4475.07,2278.05,40360,110,844.28,0,0,0,0,1,1,1
24250,20353.16925,1,0.13,811.56,1,5,118320,1,3,1,10,4,0.4,1,34790,0,5,0,1823,0.07,5,1,28529.38793,24353.13,24249.98,4279.41,40878,111,274.38,0,0,0,0,1,1,0
24250,24211.46268,1,0.17,860.91,10,5,126000,3,3,1,3,9,17.14,0,31717,1,10,0,46226,0.98,31,1,28922.67587,28871.66,24250,4672.68,40603,111,15162.67,0,0,0,0,1,1,0
24250,24225,1,0.16,852.57,10,5,104000,3,3,1,10,2,3.25,0,36220,2,4,0,172,0.25,11,1,27586.44,27558.22,20423.15,6815.49,41122,112,853.21,0,0,0,0,1,1,1
24250,24250,1,0.15,840.15,1,5,71935,3,3,1,3,9,12.19,0,34973,0,8,0,34665,0.95,47,1,28761.7965,28761.8,24250,4511.8,40664,111,13643.12,0,0,0,0,1,1,0
24250,24225,1,0.13,811.56,1,5,200000,3,3,1,3,8,10.84,0,34486,0,11,0,72210,0.74,24,1,27565.43642,27537.02,24250,3315.44,40575,111,15410.96,0,0,0,0,1,1,0
24250,24100,1,0.12,807.53,10,5,144600,3,3,1,3,14,10.39,0,30834,1,13,0,39716,0.38,28,1,29070.72923,28890.91,24250,4820.73,41183,112,826.61,0,0,0,0,1,1,0
24250,24140.71097,1,0.15,836.03,10,5,111996,3,3,1,3,2,17.19,0,33055,2,12,0,53723,0.82,26,1,30096.66719,29958.8,24250,5846.67,41183,112,853.43,0,0,0,0,1,1,0
24250,23893.59,1,0.13,815.61,10,1,135000,3,3,1,3,5,8.08,0,36220,1,9,0,26361,0.73,12,1,23844.2,23484.4,18767.43,4871.63,40969,112,815.61,0,0,0,0,1,1,1
24250,24200,1,0.13,815.61,2,1,210000,3,3,1,3,2,8.13,1,31929,1,18,0,30159,0.64,56,1,29361.78772,29301.25,24250,5111.79,41183,112,829.16,0,0,0,0,1,1,0
24250,22831.20014,1,0.18,880.37,0,5,56000,1,2,1,3,5,15.41,0,33482,4,14,0,18178,0.53,20,1,31760.32252,29748.87,24250,7469.75,41395,113,926.53,0,0,0,0,1,1,1
24250,23917.51804,1,0.14,823.74,8,4,200000,1,2,1,3,14,14.3,0,34820,0,11,0,155946,0.9,33,1,19769.76,19321.58,15023.78,4745.24,40969,112,41.04,0,0,0,0,1,1,1
24250,24168.23518,1,0.16,848.42,10,4,41000,1,3,1,3,4,10.86,0,35735,4,6,0,12319,0.99,15,1,30349.8483,30245.54,24250,6099.85,41183,112,289.06,0,0,0,0,1,1,1
24250,22027.09125,1,0.18,881.97,0,4,220000,3,3,1,3,5,16.71,0,31321,9,23,0,78724,0.76,58,1,28446.66907,26139.54,24249.99,4196.68,40544,111,51.14,0,0,0,0,1,1,1
